"Suburb","Address","Rooms","Distance","Lattitude","Longtitude","SellerG","Date","Postcode","Bedroom2","Bathroom","YearBuilt","CouncilArea","CarImp","LandsizeImp","sqrt_distance_std","log_landsize_std","lattitude_std","longtitude_std","rooms_cat","year_built_cat","car_cat","Regionname","Type","Method","bath_cat","bed_cat","sell_rate_cat","Price","log_price","price_label","price_label_high"
"Carrum","3/13 Graham Rd",3,31.2,-38.07483,145.13133,"Mitchell","24/06/2017",3197,3,1,NA,"Kingston",1,179,2.86266955948924,-1.17389049366513,-3.33028116664559,1.30673845517526,"Medianas","Desconocido","Pocas_plazas","South_Eastern_Metropolitan","u","S","Pocos_baños","Pocos_dormitorios","Menos_populares",590000,5.77085201164214,FALSE,FALSE
"Caulfield North","7 Wilks St",3,7.8,-37.86323,145.01428,"Marshall","24/06/2017",3161,3,2,NA,"Glen Eira",2,426,-0.307606911515902,-0.0155351934966343,-0.67398724814708,0.180014461669896,"Medianas","Desconocido","Muchas_plazas","Southern_Metropolitan","h","PI","Muchos_baños","Pocos_dormitorios","Menos_populares",1520000,6.18184358794477,TRUE,TRUE
"Caulfield South","25 Gardenvale Rd",4,8.7,-37.89918,145.01679,"Gary","24/06/2017",3162,4,2,1925,"Glen Eira",2,627,-0.129698258884568,0.500825834131432,-1.1252810400659,0.204175736541045,"Grandes","Antigua","Muchas_plazas","Southern_Metropolitan","h","VB","Muchos_baños","Muchos_dormitorios","Menos_populares",1700000,6.23044892137827,TRUE,TRUE
"Chelsea Heights","17 Amaroo Dr",4,27,-38.03526,145.13286,"Buxton","24/06/2017",3196,4,2,1985,"Kingston",2,536,2.42048262731198,0.29132960059086,-2.83354416118727,1.32146624424088,"Grandes","Moderna","Muchas_plazas","South_Eastern_Metropolitan","h","S","Muchos_baños","Muchos_dormitorios","Menos_populares",732000,5.86451108105839,FALSE,FALSE
"Cheltenham","4 Allnutt Ct",3,17.9,-37.96877,145.07484,"Buxton","24/06/2017",3192,3,1,1970,"Kingston",1,366,1.32471589976801,-0.218343084132976,-1.99887033018078,0.762965380479607,"Medianas","Antigua","Pocas_plazas","Southern_Metropolitan","h","SP","Pocos_baños","Pocos_dormitorios","Menos_populares",8e+05,5.90308998699194,FALSE,FALSE
"Cheltenham","17 Barclay Dr",3,17.9,-37.96257,145.08252,"Ray","24/06/2017",3192,3,1,1965,"Kingston",2,533,1.32471589976801,0.283831166827363,-1.92103941196391,0.836893105982516,"Medianas","Antigua","Muchas_plazas","Southern_Metropolitan","h","S","Pocos_baños","Pocos_dormitorios","Menos_populares",877000,5.94299959336604,FALSE,FALSE
"Cheltenham","61 Weatherall Rd",4,17.9,-37.97076,145.04186,"Buxton","24/06/2017",3192,4,2,NA,"Bayside",3,724,1.32471589976801,0.692997872720231,-2.02385154425361,0.445499705077708,"Grandes","Desconocido","Muchas_plazas","Southern_Metropolitan","h","S","Muchos_baños","Muchos_dormitorios","Menos_populares",1500000,6.17609125905568,TRUE,TRUE
"Clayton","1/10 Morton St",3,16.7,-37.91712,145.13625,"Buxton","24/06/2017",3168,3,2,2000,"Monash",1,318,1.1609425005591,-0.406155993044669,-1.35048856793855,1.35409840432559,"Medianas","Moderna","Pocas_plazas","South_Eastern_Metropolitan","u","SP","Muchos_baños","Pocos_dormitorios","Menos_populares",780000,5.89209460269048,FALSE,FALSE
"Coburg","10 Jersey St",3,6.7,-37.73533,144.95303,"Raine","24/06/2017",3058,3,1,NA,"Moreland",2,490,-0.539643580481021,0.171454885337998,0.931589274423689,-0.409578401228166,"Medianas","Desconocido","Muchas_plazas","Northern_Metropolitan","h","S","Pocos_baños","Pocos_dormitorios","Más_populares",862500,5.93575910374531,FALSE,FALSE
"Coburg","17 Quarry Cct",4,6.7,-37.73572,144.97256,"Ray","24/06/2017",3058,4,2,2002,"Moreland",2,441,-0.539643580481021,0.0306966667850836,0.926693458600331,-0.221582505515226,"Grandes","Moderna","Muchas_plazas","Northern_Metropolitan","h","PI","Muchos_baños","Muchos_dormitorios","Más_populares",1020000,6.00860017176192,TRUE,FALSE
"Coburg","34 Soudan St",2,6.7,-37.73883,144.95321,"Nelson","24/06/2017",3058,2,1,1930,"Moreland",1,476,-0.539643580481021,0.132728479862088,0.88765246575284,-0.407845720161687,"Pequeñas","Antigua","Pocas_plazas","Northern_Metropolitan","h","S","Pocos_baños","Pocos_dormitorios","Más_populares",996000,5.9982593384237,TRUE,FALSE
"Collingwood","147 Easey St",2,2,-37.79853,144.99256,"Nelson","24/06/2017",3066,2,1,1900,"Yarra",0,151,-1.87255148915805,-1.40114652991171,0.138216043567765,-0.029062387018352,"Pequeñas","Antigua","Pocas_plazas","Northern_Metropolitan","h","SP","Pocos_baños","Pocos_dormitorios","Menos_populares",1095000,6.03941411917614,TRUE,FALSE
"Craigieburn","17 Chinnock Ct",5,20.6,-37.59902,144.92517,"YPA","24/06/2017",3064,5,3,NA,"Hume",2,646,1.67420668121413,0.540708420935788,2.64273967154336,-0.677758926294975,"Grandes","Desconocido","Muchas_plazas","Northern_Metropolitan","h","PI","Muchos_baños","Muchos_dormitorios","Menos_populares",680000,5.83250891270624,FALSE,FALSE
"Craigieburn","27 Kensley Cct",4,20.6,-37.57005,144.91909,"Ray","24/06/2017",3064,4,2,2009,"Hume",2,479,1.67420668121413,0.141122020194059,3.00641091359868,-0.736285042318681,"Grandes","Moderna","Muchas_plazas","Northern_Metropolitan","h","S","Muchos_baños","Muchos_dormitorios","Menos_populares",492000,5.69196510276736,FALSE,FALSE
"Craigieburn","7 Perisher Dr",3,20.6,-37.57307,144.92513,"Ray","24/06/2017",3064,3,2,2008,"Hume",2,263,1.67420668121413,-0.659852670702568,2.96849972440273,-0.678143966532092,"Medianas","Moderna","Muchas_plazas","Northern_Metropolitan","h","S","Muchos_baños","Pocos_dormitorios","Menos_populares",425000,5.62838893005031,FALSE,FALSE
"Croydon","62 Croydon Rd",3,23,-37.78964,145.2829,"McGrath","24/06/2017",3136,3,1,NA,"Maroondah",2,973,1.9660619340905,1.08790008227924,0.249815537591475,2.76575217320742,"Medianas","Desconocido","Muchas_plazas","Eastern_Metropolitan","h","S","Pocos_baños","Pocos_dormitorios","Menos_populares",985500,5.99365662861546,TRUE,FALSE
"Dallas","50 Kaniva St",3,14,-37.66648,144.93399,"Raine","24/06/2017",3047,3,1,NA,"Hume",1,595,0.769425579037899,0.43084099922907,1.79588906784816,-0.592857554037792,"Medianas","Desconocido","Pocas_plazas","Northern_Metropolitan","h","S","Pocos_baños","Pocos_dormitorios","Menos_populares",310000,5.49136169383427,FALSE,FALSE
"Deer Park","43 Poole St",3,14.8,-37.77371,144.76919,"Bells","24/06/2017",3023,3,1,NA,"Brimbank",2,693,0.889091498340795,0.63453407620996,0.449790783913368,-2.17922333045614,"Medianas","Desconocido","Muchas_plazas","Western_Metropolitan","h","S","Pocos_baños","Pocos_dormitorios","Menos_populares",716000,5.85491302230786,FALSE,FALSE
"Deer Park","1 Quinn St",3,14.8,-37.7728,144.76941,"FN","24/06/2017",3023,3,1,1990,"Brimbank",2,586,0.889091498340795,0.410478696537066,0.461214354167838,-2.17710560915172,"Medianas","Moderna","Muchas_plazas","Western_Metropolitan","h","S","Pocos_baños","Pocos_dormitorios","Menos_populares",645000,5.80955971463527,FALSE,FALSE
"Dingley Village","13 Dorrington Ct",3,22.2,-37.98217,145.14061,"Ray","24/06/2017",3172,3,2,1980,"Kingston",1,526,1.87054670631039,0.266169394787822,-2.16708554052053,1.3960677901582,"Medianas","Moderna","Pocas_plazas","South_Eastern_Metropolitan","h","SP","Muchos_baños","Pocos_dormitorios","Menos_populares",801000,5.90363251608424,FALSE,FALSE
"Dingley Village","22 Shannon Ct",5,22.2,-37.97545,145.12054,"Ray","24/06/2017",3172,5,3,1975,"Kingston",2,619,1.87054670631039,0.483670318243137,-2.08272686787255,1.20287385124555,"Grandes","Moderna","Muchas_plazas","South_Eastern_Metropolitan","h","S","Muchos_baños","Muchos_dormitorios","Menos_populares",955000,5.98000337158375,TRUE,FALSE
"Doncaster East","7 Octantis St",3,14.3,-37.77973,145.16473,"Philip","24/06/2017",3109,3,1,NA,"Manningham",2,696,0.814691251438879,0.640305002857938,0.374219472999569,1.62824705306579,"Medianas","Desconocido","Muchas_plazas","Eastern_Metropolitan","h","S","Pocos_baños","Pocos_dormitorios","Menos_populares",1369000,6.13640344813399,TRUE,TRUE
"Donvale","40 Astelot Dr",3,16.1,-37.80274,145.17952,"Hoskins","24/06/2017",3111,3,1,NA,"Manningham",2,649,1.07684805052523,0.546898242549066,0.0853663394237191,1.77061568069461,"Medianas","Desconocido","Muchas_plazas","Eastern_Metropolitan","h","S","Pocos_baños","Pocos_dormitorios","Menos_populares",902000,5.95520653754194,FALSE,FALSE
"East Melbourne","24/108 George St",2,1.3,-37.81525,144.98678,"Woodards","24/06/2017",3002,2,1,NA,"Melbourne",1,1489,-2.18362343293539,1.65632209934402,-0.0716763681396738,-0.0847007012639555,"Pequeñas","Desconocido","Pocas_plazas","Northern_Metropolitan","u","S","Pocos_baños","Pocos_dormitorios","Menos_populares",885000,5.94694327069783,FALSE,FALSE
"Eltham North","42 Parry Rd",3,18,-37.69031,145.14557,"Morrison","24/06/2017",3095,3,1,1985,"Nillumbik",2,768,1.33811229756794,0.771817735088794,1.49674216766947,1.44381277954537,"Medianas","Moderna","Muchas_plazas","Eastern_Metropolitan","h","S","Pocos_baños","Pocos_dormitorios","Menos_populares",967500,5.98565097369095,TRUE,FALSE
"Eltham North","216 Progress Rd",4,18,-37.70257,145.14995,"Buckingham","24/06/2017",3095,4,2,1980,"Nillumbik",2,786,1.33811229756794,0.802768172007391,1.34283780358249,1.48597468549626,"Grandes","Moderna","Muchas_plazas","Eastern_Metropolitan","h","PI","Muchos_baños","Muchos_dormitorios","Menos_populares",890000,5.94939000664491,FALSE,FALSE
"Elwood","105 Mitford St",3,7.2,-37.87818,144.98532,"Gary","24/06/2017",3184,3,2,2010,"Port Phillip",2,188,-0.431980272398482,-1.10835306511574,-0.861660188040986,-0.0987546699143436,"Medianas","Moderna","Muchas_plazas","Southern_Metropolitan","h","VB","Muchos_baños","Pocos_dormitorios","Menos_populares",1800000,6.25527250510331,TRUE,TRUE
"Essendon","22 Lyon St",2,7.5,-37.75225,144.90462,"Nelson","24/06/2017",3040,2,1,1937,"Moonee Valley",2,470,-0.369171538455796,0.115781519741626,0.719186187935066,-0.875573348051111,"Pequeñas","Antigua","Muchas_plazas","Western_Metropolitan","h","S","Pocos_baños","Pocos_dormitorios","Más_populares",1200000,6.07918124604763,TRUE,FALSE
"Essendon","106/1020 Mt Alexander Rd",2,7.5,-37.74999,144.91447,"Weda","24/06/2017",3040,2,2,2013,"Moonee Valley",2,1523,-0.369171538455796,1.68648466406553,0.747556812962504,-0.780757189691179,"Pequeñas","Moderna","Muchas_plazas","Western_Metropolitan","u","PI","Muchos_baños","Pocos_dormitorios","Más_populares",720000,5.85733249643127,FALSE,FALSE
"Essendon","11/139 Napier St",2,7.5,-37.75122,144.91805,"McDonald","24/06/2017",3040,2,1,1965,"Moonee Valley",1,665,-0.369171538455796,0.579434826411697,0.732116163058104,-0.746296088480163,"Pequeñas","Antigua","Pocas_plazas","Western_Metropolitan","u","VB","Pocos_baños","Pocos_dormitorios","Más_populares",410000,5.61278385671974,FALSE,FALSE
"Essendon","116 Ogilvie St",3,7.5,-37.74566,144.89346,"Brad","24/06/2017",3040,3,2,2002,"Moonee Valley",1,223,-0.369171538455796,-0.880263599468967,0.801912921975207,-0.982999574172518,"Medianas","Moderna","Pocas_plazas","Western_Metropolitan","u","S","Muchos_baños","Pocos_dormitorios","Más_populares",930000,5.96848294855393,TRUE,FALSE
"Essendon West","10 Beryl St",3,7.5,-37.74944,144.88479,"Nelson","24/06/2017",3040,3,1,NA,"Moonee Valley",2,793,-0.369171538455796,0.814613432749705,0.754461168610737,-1.06645704554161,"Medianas","Desconocido","Muchas_plazas","Western_Metropolitan","h","S","Pocos_baños","Pocos_dormitorios","Más_populares",1390000,6.14301480025409,TRUE,TRUE
"Fawkner","16 Wurruk St",3,13.1,-37.71245,144.97059,"Stockdale","24/06/2017",3060,3,1,1960,"Moreland",4,616,0.630637360448026,0.477179775395894,1.21881046939178,-0.24054573718776,"Medianas","Antigua","Muchas_plazas","Northern_Metropolitan","h","VB","Pocos_baños","Pocos_dormitorios","Más_populares",650000,5.81291335664286,FALSE,FALSE
"Fitzroy","7/43 Argyle St",2,2.1,-37.79723,144.97686,"Nelson","24/06/2017",3065,2,1,2007,"Yarra",1,470,-1.83290769508951,0.115781519741626,0.154535429645504,-0.180190680038296,"Pequeñas","Moderna","Pocas_plazas","Northern_Metropolitan","u","VB","Pocos_baños","Pocos_dormitorios","Menos_populares",7e+05,5.84509804001426,FALSE,FALSE
"Fitzroy North","59 Batman St",2,3.6,-37.78327,144.9791,"Nelson","24/06/2017",3068,2,1,NA,"Yarra",0,153,-1.32410463851618,-1.38356775732185,0.329780529372501,-0.158628426767138,"Pequeñas","Desconocido","Pocas_plazas","Northern_Metropolitan","h","SP","Pocos_baños","Pocos_dormitorios","Menos_populares",1275000,6.10551018476997,TRUE,FALSE
"Fitzroy North","99 Newry St",2,3.6,-37.7907,144.98163,"Nelson","24/06/2017",3068,2,1,NA,"Yarra",1,185,-1.32410463851618,-1.1298436214136,0.236508961251317,-0.134274631777157,"Pequeñas","Desconocido","Pocas_plazas","Northern_Metropolitan","h","S","Pocos_baños","Pocos_dormitorios","Menos_populares",1680000,6.22530928172586,TRUE,TRUE
"Flemington","139 Victoria St",4,3.4,-37.7845,144.93582,"Nelson","24/06/2017",3031,4,2,1928,"Moonee Valley",1,302,-1.38478667444893,-0.475124464421317,0.31433987946819,-0.575241963195167,"Grandes","Antigua","Pocas_plazas","Northern_Metropolitan","h","SP","Muchos_baños","Muchos_dormitorios","Más_populares",1340000,6.12710479836481,TRUE,TRUE
"Forest Hill","309 Springvale Rd",3,15.4,-37.8318,145.17368,"Noel","24/06/2017",3131,3,1,1960,"Whitehorse",2,617,0.976731837274354,0.479346795241078,-0.279434706283138,1.71439980609388,"Medianas","Antigua","Muchas_plazas","Eastern_Metropolitan","h","VB","Pocos_baños","Pocos_dormitorios","Menos_populares",8e+05,5.90308998699194,FALSE,FALSE
"Frankston","14 Berringa St",3,38,-38.14264,145.14684,"U","24/06/2017",3199,3,1,1960,"Frankston",2,537,3.51959611149106,0.293819754977488,-4.18152545120793,1.45603780707,"Medianas","Antigua","Muchas_plazas","South_Eastern_Metropolitan","h","S","Pocos_baños","Pocos_dormitorios","Menos_populares",570000,5.75587485567249,FALSE,FALSE
"Frankston","22 Bradshaw St",5,38,-38.13442,145.13548,"Eview","24/06/2017",3199,5,2,NA,"Frankston",1,1424,3.51959611149106,1.59669127179329,-4.07833671770102,1.34668637976355,"Grandes","Desconocido","Pocas_plazas","South_Eastern_Metropolitan","h","S","Muchos_baños","Muchos_dormitorios","Menos_populares",715000,5.85430604180108,FALSE,FALSE
"Frankston South","160 Overport Rd",3,38,-38.18255,145.11986,"O'Brien","24/06/2017",3199,3,2,NA,"Frankston",3,4780,3.51959611149106,3.21450874454239,-4.68253060379429,1.19632816721757,"Medianas","Desconocido","Muchas_plazas","South_Eastern_Metropolitan","h","S","Muchos_baños","Pocos_dormitorios","Menos_populares",860000,5.93449845124357,FALSE,FALSE
"Gladstone Park","10 Ballard Cl",3,12.9,-37.6953,144.89837,"Barry","24/06/2017",3043,3,1,NA,"Hume",2,618,0.59915397892443,0.481510305740849,1.43410083187871,-0.93573588508147,"Medianas","Desconocido","Muchas_plazas","Western_Metropolitan","h","SP","Pocos_baños","Pocos_dormitorios","Menos_populares",653000,5.81491318127507,FALSE,FALSE
"Glen Iris","20 Britten St",5,7.3,-37.85636,145.06405,"Jellis","24/06/2017",3146,5,2,NA,"Boroondara",3,858,-0.410901106627244,0.919862120585027,-0.587745569413228,0.659100776550438,"Grandes","Desconocido","Muchas_plazas","Southern_Metropolitan","h","S","Muchos_baños","Muchos_dormitorios","Más_populares",2862000,6.45666962942376,TRUE,TRUE
"Glen Iris","8 Cloverdale Rd",5,7.3,-37.85775,145.07196,"hockingstuart","24/06/2017",3146,5,3,NA,"Boroondara",2,595,-0.410901106627244,0.43084099922907,-0.605194759142504,0.735242483416495,"Grandes","Desconocido","Muchas_plazas","Southern_Metropolitan","h","SP","Muchos_baños","Muchos_dormitorios","Más_populares",2180000,6.33845649360461,TRUE,TRUE
"Glen Iris","1 Hillcrest Rd",4,7.3,-37.86194,145.07256,"Marshall","24/06/2017",3146,4,3,NA,"Boroondara",2,910,-0.410901106627244,0.998471112865292,-0.657793395808352,0.741018086971059,"Grandes","Desconocido","Muchas_plazas","Southern_Metropolitan","h","S","Muchos_baños","Muchos_dormitorios","Más_populares",2450000,6.38916608436453,TRUE,TRUE
"Glenroy","44 Lytton St",4,11.2,-37.70705,144.91011,"Alexkarbon","24/06/2017",3046,4,2,NA,"Moreland",2,1017,0.321025241274891,1.14698766959811,1.28659868848383,-0.822726575523511,"Grandes","Desconocido","Muchas_plazas","Northern_Metropolitan","h","SP","Muchos_baños","Muchos_dormitorios","Más_populares",1100000,6.04139268515823,TRUE,FALSE
"Glenroy","1/8 York St",3,11.2,-37.70489,144.91033,"Stockdale","24/06/2017",3046,3,1,2003,"Moreland",2,197,0.321025241274891,-1.04588086834917,1.31371397612072,-0.820608854219642,"Medianas","Moderna","Muchas_plazas","Northern_Metropolitan","h","S","Pocos_baños","Pocos_dormitorios","Más_populares",512000,5.70926996097583,FALSE,FALSE
"Gowanbrae","10 Wonga Pl",4,12.9,-37.70377,144.90217,"Nelson","24/06/2017",3043,4,2,NA,"Moreland",2,620,0.59915397892443,0.48582684404092,1.32777375489539,-0.899157062567406,"Grandes","Desconocido","Muchas_plazas","Western_Metropolitan","h","VB","Muchos_baños","Muchos_dormitorios","Más_populares",820000,5.91381385238372,FALSE,FALSE
"Greensborough","4 Alexandra St",5,16.1,-37.70557,145.10859,"Morrison","24/06/2017",3088,5,3,1960,"Banyule",3,616,1.07684805052523,0.477179775395894,1.30517768186464,1.08784308044382,"Grandes","Antigua","Muchas_plazas","Northern_Metropolitan","h","VB","Muchos_baños","Muchos_dormitorios","Menos_populares",1050000,6.02118929906994,TRUE,FALSE
"Greensborough","67 Alexandra St",3,16.1,-37.70821,145.10405,"Nelson","24/06/2017",3088,3,1,NA,"Banyule",2,1020,1.07684805052523,1.15092277536407,1.27203677475295,1.04414101354501,"Medianas","Desconocido","Muchas_plazas","Northern_Metropolitan","h","S","Pocos_baños","Pocos_dormitorios","Menos_populares",1326000,6.12254352406875,TRUE,FALSE
"Greensborough","15 Carnon St",3,16.1,-37.69538,145.11543,"Morrison","24/06/2017",3088,3,2,1954,"Banyule",2,1036,1.07684805052523,1.17171646270781,1.43309656196627,1.15368496097001,"Medianas","Antigua","Muchas_plazas","Northern_Metropolitan","h","S","Muchos_baños","Pocos_dormitorios","Menos_populares",895000,5.95182303531591,FALSE,FALSE
"Greensborough","17 Nokuna Ct",3,16.1,-37.68995,145.09399,"Morrison","24/06/2017",3088,3,2,NA,"Nillumbik",2,563,1.07684805052523,0.356986344498925,1.50126138227553,0.947303393940757,"Medianas","Desconocido","Muchas_plazas","Northern_Metropolitan","h","S","Muchos_baños","Pocos_dormitorios","Menos_populares",730000,5.86332286012046,FALSE,FALSE
"Greensborough","3 Perrumba St",5,16.1,-37.69817,145.12852,"Barry","24/06/2017",3088,4,3,1980,"Banyule",2,789,1.07684805052523,0.807857577940049,1.39807264876853,1.27968937852656,"Grandes","Moderna","Muchas_plazas","Northern_Metropolitan","h","VB","Muchos_baños","Muchos_dormitorios","Menos_populares",880000,5.94448267215017,FALSE,FALSE
"Greensborough","22 Yangoora Pl",4,16.1,-37.69999,145.1279,"Nelson","24/06/2017",3088,4,2,1980,"Banyule",2,1070,1.07684805052523,1.21485686154367,1.37522550825986,1.27372125485316,"Grandes","Moderna","Muchas_plazas","Northern_Metropolitan","h","SP","Muchos_baños","Muchos_dormitorios","Menos_populares",925000,5.96614173273903,TRUE,FALSE
"Greenvale","13 Ambleside Rd",3,20.4,-37.64385,144.89221,"YPA","24/06/2017",3059,3,2,NA,"Hume",2,775,1.64913553455483,0.783939363407901,2.07997191933975,-0.995032081578589,"Medianas","Desconocido","Muchas_plazas","Northern_Metropolitan","h","PI","Muchos_baños","Pocos_dormitorios","Menos_populares",770000,5.88649072517248,FALSE,FALSE
"Greenvale","5 Barmah Gra",4,20.4,-37.61236,144.90753,"YPA","24/06/2017",3059,4,2,2011,"Hume",2,680,1.64913553455483,0.609234592211843,2.47527766363803,-0.847561670809614,"Grandes","Moderna","Muchas_plazas","Northern_Metropolitan","h","S","Muchos_baños","Muchos_dormitorios","Menos_populares",715000,5.85430604180108,FALSE,FALSE
"Greenvale","21 Destination Dr",4,20.4,-37.61424,144.88705,"YPA","24/06/2017",3059,4,2,2014,"Hume",2,494,1.64913553455483,0.182316469081622,2.45167732069484,-1.04470227215107,"Grandes","Moderna","Muchas_plazas","Northern_Metropolitan","h","S","Muchos_baños","Muchos_dormitorios","Menos_populares",840500,5.92453771777549,FALSE,FALSE
"Greenvale","29 Piccadilly Ct",4,20.4,-37.6579,144.90523,"Jason","24/06/2017",3059,4,2,NA,"Hume",3,990,1.64913553455483,1.11104018855972,1.90359701596122,-0.869701484436447,"Grandes","Desconocido","Muchas_plazas","Northern_Metropolitan","h","SP","Muchos_baños","Muchos_dormitorios","Menos_populares",810000,5.90848501887865,FALSE,FALSE
